LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V381327,26.95,Casa-Dea Reserve Cabernet Franc 2015,"A great take on Ontario Cab Franc and a solid indication that the varietal remains an Ontario specialty. Raspberry notes with a rustic earthiness along with spice, cedar, tobacco leaf, plum and mineral. A good barbecue wine; the earthy notes here will work well with steak and mushrooms, or a portobello mushroom burger. (Vintages panel, Sept. 2018)",750,12.6,Ontario,Canada,Casa-Dea Vineyards Ltd,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/381327.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L515519,24.25,Casablanca Nimbus 2015,"This wine's tobacco, mint, baking spice and licorice aromas accent its baked black fruit scents. The palate is full and chunky yet balanced, whith herbal blackberry, chocolaty oak and baking spice flavors. Overall, it's classic Maipo Valley Cabernet Sauvignon, complete with eucalyptus and tobacco notes. 90 pts Wine Enthusiast",750,14.5,,Chile,Vina Santa Carolina S.A.,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/515519.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L403435,19.6,Casagra Super Tuscan IGT 2014,"With aromas of ripe red berries and black cherry, a touch of cacao, and rich fruit and spice flavour, this full-bodied Tuscan blend is a match for a range of menus, from pasta and pizza to mushroom dishes, roasted meats and charcuterie.",750,13.0,,Italy,Cantine Co.Fi.Gi. Srl,,,,,Sangiovese/Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/403435.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L621953,8.85,Casal Thaulero Merlot Cabernet Terre Di Chieti IGT,"Medium brick red colour; aromas and flavours of red cherry, spice and earth, with leather and tobacco tones; dry, medium-full bodied, well balance with a long satisfying  finish.",750,13.0,Abruzzo,Italy,Casal Thaulero D.P.L.,9.0,D - Dry,Smooth,Full-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/621953.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Seared Beef Tenderloin with Porcini-Pinot Noir Broth, Crispy Potato Sticks & Green Herb Aïoli', 'Poached Beef Fillets with Vegetables in the French Manner', 'Grilled Sirloin of Beef with Bagna Cauda Butter']"
L588996,7.95,Casal Thaulero Sangiovese Terre Di Chieti IGT,"Medium to deep ruby colour; cherry aromas with notes of espresso; dry, medium bodied with juicy cherry flavours, firm structure and medium tannins on the finish.",750,13.0,Abruzzo,Italy,Casal Thaulero D.P.L.,9.0,D - Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/588996.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L509256,15.2,Casalinho Juta 2017,"Notes of jammy red fruit and spices. Round texture in the mouth, with elegant tannins. Full-bodied, with long and distinct aftertaste.",750,14.0,Douro,Portugal,Caves Do Casalinho - Sociedade Agri,,,,,Tinta Roriz Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V96339,74.0,Casaloste Gran Selezione Chianti Classico 2015,"The blue fruits are so intense on the nose but they are really pure. Elderberries, crushed violets, cinnamon, blueberry peel, lemon rind, oranges and blackcurrant essence are all a feature. The palate shows the same intensity but in a held-back structure with tannins that float effortlessly over the layers of taut fruit and bright acidity. A long and chewy yet somehow delicate finish. Drink in 2022. Score - 95. (James Suckling, jamessuckling.com, Sept. 11, 2018)",750,15.0,Tuscany,Italy,Fattoria Casaloste,5.0,XD - Extra Dry,Smooth,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V103085,113.0,Casanova di Neri Pietradonice 2015,,750,14.5,Tuscany,Italy,Azienda Agraria Casanova Di Neri,6.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V578062,46.0,Casarena Owen's Vineyard Cabernet Sauvignon 2015,"Tasted side by side with the 2014, the 2015 Cabernet Sauvignon Owen's Vineyard feels a lot fresher. This is an old, balanced, traditional vineyard that yields wines with very good depth and natural balance. There is perfect ripeness here and a notable absence of those green pepper aromas that often mask the personality of many Cabernets. These old vines yield very concentrated juice and it shows in the tannins and acidity, which show in perfect harmony. Drink Date: 2016-2020.  Score - 94. (Luis Gutiérrez, robertparker.com, Dec. 30, 2016)",750,14.5,Mendoza,Argentina,Casarena Bodega Y Vinedos S.A,2.0,XD - Extra Dry,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L445015,15.1,Casarsa Cabernet Sauvignon Delle Venezie IGT,"Bright ruby red colour; warm, blackberry, cherry fruit, herb and floral aromas; dry, medium-bodied, ripe and warm on the palate.",1500,12.0,Friuli,Italy,Viticoltori Friulana La Delizia,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/445015.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Seared Chili-Rubbed Sirloin with Southwestern Chili Sauce', 'Short Ribs', 'Grilled Steak, Buffalo Mozzarella & Tomato Tartine']"
L351791,15.1,Casarsa Merlot Delle Venezie IGT,"Pale ruby colour; plum, cherry and floral aromatics; light cherry flavours",1500,12.0,Friuli,Italy,Viticoltori Friulana La Delizia,5.0,D - Dry,Fruity,Light-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/351791.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Veggie Torpedos with Green Tahini Dip', 'Beet and Goat Cheese Terrine with Roasted Walnut Vinaigrette', 'Brandied Mushrooms with Chèvre Stuffing']"
V353086,21.25,Casas del Bosque Gran Reserva Cabernet Sauvignon 2017,,750,14.5,Maipo Valley,Chile,Vina Casas Del Bosques,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/353086.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V578070,69.0,Casas del Bosque Private Reserve Gran Bosque 2014,"Big, rich and filled with powerful red fruit and savory flavors that are supported by medium-grained tannins. Shows concentrated dark chocolate and creamy notes on the plush and well-spiced finish. Delivers impressive concentration and length. Drink now through 2022. Score - 94. (Kim Marcus, winespectator.com, March 31, 2018)",750,14.5,Maipo Valley,Chile,Vina Casas Del Bosques,4.0,XD - Extra Dry,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V205872,15.95,Casas del Bosque Reserva Carmenère 2017,"Aged for 10 months in French oak barrels, this youthful Carm exudes blueberry jelly, toast, vanilla and black tea. It's bright and juicy with the stuff to show well through 2025 with herbed beef tenderloin or duck. (Vintages panel, Jan. 2019)",750,13.5,Rapel Valley,Chile,Vina Casas Del Bosques,4.0,XD - Extra Dry,Fruity,Medium-bodied,Carmenère,https://www.lcbo.com/content/dam/lcbo/products/205872.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L454438,10.95,Casas Del Toqui Cabernet Sauvignon Reserva Especial 2015,"Very complex nose with hints of tobacco, spices and black fruits, and a soft hint of vanilla. Balanced with firm but silky tannins, good body and with a long and very persistent finish.",750,13.5,,Chile,Casas Del Toqui S.A.,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/454438.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L309855,21.9,Casas Del Toqui Gran Reserva Terroir Selection Syrah 2013,"Dark ruby color. Subtle, herbal aromas of new mown hay, with a tannic, crisp, dry medium body, and a lively, medium-length, blackberry finish, with crunchy tannins and moderate oak.",750,14.0,,Chile,Casas Del Toqui S.A.,,,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/309855.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V105536,80.0,Cascina Bongiovanni Pernanno Barolo 2014,"A tightly wound version, this red features cherry, plum, eucalyptus, iron and tobacco flavors on lockdown. The trim, compact finish isn't yielding much today. Shows a bit more volume and sweet fruit than many of its peers. Best from 2023 through 2042. Score - 93. (Bruce Sanderson, winespectator.com, Feb. 28, 2019)",750,13.5,Piedmont,Italy,Empson Can Inc.,3.0,XD - Extra Dry,Fruity,Medium-bodied,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V412247,25.75,Casetta Barbaresco 2008,"The Casetta family has been making wines in Vezza d'Alba since 1725. This 2008 Barbaresco is showing some mature tertiary notes, but it will continue to evolve yet and will be worth following for another 3+ years. Complex and layered with firm but softening tannins. Some delicate rose petal floral tones with cherry, mulberry, tar, anise, sandalwood and spice.  (Vintages panel, June 2017)",750,13.5,Piedmont,Italy,Flli Casetta Sas Di Casetta Ernesto,2.0,D - Dry,Fruity,Medium-bodied,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/412247.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V4523,34.95,Casetta Barolo 2013,"100% Nebbiolo. Savoury, smoky red fruit and cherry nose. The palate has attractive cherry fruit and rounded tannins. Approachable, not for the long term, but a fine expression of the vintage. A modern, easy-drinking style. Score - 90. (Decanter World Wine Awards, 2018)",750,13.5,Piedmont,Italy,Flli Casetta Sas Di Casetta Ernesto,6.0,D - Dry,Firm,Full-bodied,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/004523.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L61663,25.0,Casillero del Diablo Reserva Cabernet Sauvignon,"Concha y Toro sources the grapes for this 100% cabernet sauvignon wine from Chile's Central Valley. Delivering aromas of blackberry, vanilla and toast and flavours of dark plums and cherries with a hint of dark chocolate, this red is a delicious crowd-pleaser. The finish has firm tannins. Pair with beef tenderloin or lamb.",1500,13.5,,Chile,Concha Toro S.A.,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/061663.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Short Ribs with Mushrooms', 'Brisket from Barque Smokehouse', 'Beef Bourguignon']"
L278416,14.0,Casillero del Diablo Reserva Cabernet Sauvignon,"Concha y Toro sources the grapes for this 100% cabernet sauvignon wine from Chile's Central Valley. Delivering aromas of blackberry, vanilla and toast and flavours of dark plums and cherries with a hint of dark chocolate, this red is a delicious crowd-pleaser. The finish has firm tannins. Pair with beef tenderloin or lamb.",750,13.5,,Chile,Concha Toro S.A.,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/278416.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Sear-Roasted Steaks with Caramelized Purple Cabbage & Onions', 'Tourtière with a Twist', 'Garlic, Black Pepper & Rosemary Rib-Eye Steaks']"
L620666,14.0,Casillero del Diablo Reserva Carmenere,"Concha y Toro sources the grapes from Chile's Rapel Valley for this Carmenere. It exudes aromas of blackberry, bell pepper and spice with mouth-filling flavours of raspberry, blackberry and toasty oak. The medium body and smooth finish make it very food-friendly. Pair with grilled steak, hearty stews or aged cheeses.",750,13.5,,Chile,Concha Toro S.A.,3.0,XD - Extra Dry,Smooth,Full-bodied,Carmenère,https://www.lcbo.com/content/dam/lcbo/products/620666.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Tenderloin Steaks with Lime Butter', 'Beef Tenderloin', 'Chilorio Taco']"
L436956,16.0,Casillero del Diablo Reserva Devil's Collection Red,"From the Devil's cellar comes this premium line of wines; the red is a brilliant deep ruby colour with aromas of black ripe fruit, blueberries, vanilla, spice, and cocoa. The medium body is dry with clean fruit character reminiscent of blackberries.",750,13.5,Rapel Valley,Chile,Concha Toro S.A.,6.0,D - Dry,Smooth,Full-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/436956.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Smash Burgers with Cheese, Pickles and Special Sauce', 'Tagliatelle with Bolognese Sauce', ""Shepherd's Pie""]"
L94060,14.0,Casillero del Diablo Reserva Malbec,"This brand was made famous by the legend of a diabolical wine cellar guardian. In the glass a deep ruby/purple colour. Aromas of black cherry and plum, with herbaceous, earthy and leathery notes. Cedar, vanilla and a hint of smoke indicate ageing in oak barrels. Balanced and generous on the palate, with a long finish.",750,13.5,,Chile,Concha Toro S.A.,4.0,XD - Extra Dry,Fruity,Medium-bodied,Malbec,https://www.lcbo.com/content/dam/lcbo/products/094060.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Sautéed Steak with Spanish Tomatoes', 'The Perfect Burger', 'Honeyed-Jalapeño & Cumin Burgers']"
L427088,14.0,Casillero del Diablo Reserva Merlot,"In order to protect his reserves of quality wine, Don Melchor de Conch y Toro spread the rumor that the Devil lived in the cellar, hence the name. Deep, ruby in colour this wine offers aromas and flavours of red berry, plum, and cedar. The palate is medium-bodied and smooth with similar and a soft, balanced finish.",750,13.5,,Chile,Concha Toro S.A.,3.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/427088.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Thai Beef and Mango Salad on Rice Noodles', 'Lamb & Feta Cigars', 'North African Spiced Whole Leg of Lamb']"
L570754,18.95,Casillero Del Diablo Reserva Privada Cabernet Sauvignon,"The Reserva Privada tier uses cabernet sauvignon grapes from Chile's Maipo Valley, one of its finest winegrowing regions. The wine is matured in oak barrels for one year. Dark fruit, vanilla and cedar aromas are followed by cassis, mocha, and spice notes on the palate. The smooth finish lingers. Pair with aged cheeses.",750,13.5,Central Valley,Chile,Concha Toro S.A.,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/570754.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Rosemary & Wine-Braised Oxtails', 'Red Wine Risotto with Beef', 'The Boys’ Grilled Strip-Loin Steak']"
V551283,100.0,Casisano Colombaiolo Riserva Brunello di Montalcino 2011,"Aromas of Mediterranean scrub, underbrush, berry, licorice and a balsamic note take shape on this. The aromas carry through to the rounded palate along with juicy cherry, grilled herb, cured meat, clove and a toasted note. Polished tannins provide the framework. It's already accessible and will offer loads of near and midterm pleasure. Drink through 2021. Score - 92. (Kerin O'Keefe, Wine Enthusiast, May 1, 2017)",750,14.0,Tuscany,Italy,Tommasi,5.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V35493,19.25,Castano Coleccion 2014,"The 2014 Colección is a blend of 70% Monastrell and the rest Cabernet Sauvignon fermented with indigenous yeasts and matured in barrel for ten months. It shows better integration of the oak than its siblings, and portrays a serious nose of black fruit, spice and a hint of tree bark. It's quite compact, medium to full-bodied with some dusty tannins and good balance. Quite Mediterranean, impressive for a challenging year. Drink Date: 2016-2018. Score - 90. (Luis Gutiérrez, robertparker.com, June 29, 2016)",750,14.5,Yecla,Spain,Bodegas Castano,4.0,XD - Extra Dry,Firm,Full-bodied,Monastrell (Mourvèdre),https://www.lcbo.com/content/dam/lcbo/products/035493.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
